cw_num,product_area,person_id,st_created_date,work_order_accepted_date,worker_cost_center,complaince_activation_include_weekend,username,location_country,worker_access_type,ST_start_date,st_start_month,pw_reset_date,supplier_name,parent_supplier_name,is_saksham,location_region,location_type,hw_date_shipped,hw_estimated_delivery_date,hw_recd_dt,idv_date,idv_decision_date,idv_approval_date,idv_exception,gvc_invite_created_dt,remote_access_date_source,worker_type,cnt_class_dates,net_onboarding_date,delivery_update,transfer_flag,bulk_shipment,manager_pref_for_hw_shipping,manager_hierarchy_user_names,hiring_manager_username,has_equipment,worker_active_flag,onboard_date_v2,derived_onboarding_status,sla_end_to_end,sla_end_to_end_exclude_weekend1,sla_xws_exclude_weekend1,is_chromebook,location_site,location_code,manual_onboarding_status,WorkerType,EquipmentAssigned,ChromebookAssigned,source_system,Equipment_Type,reattempt,sub_act,time_to_onboard_include_weekend,wo_adv_std_include_weekend,gvc_act,eqp_gvc,comp_eqp_include_weekend,time_to_onboard_exclude_weekend,wo_adv_std_exclude_weekend,comp_eqp_exclude_weekend,complaince_activation_exclude_weekend,xws_activation_to_idv,xws_idv_to_system_activation,last_refresh_date,access_flag,access_flag_unrestricted,access_flag_supplier,access_flag_pa,access_flag_supplier_pa,access_flag_manager
G-CW-00971155,Cloud,1558713,2025-04-22,2025-04-22,669,1,kancharayan,India,Equipment and Access,2025-04-25,2025-04-01,2025-04-25,INFOSYS,INFOSYS LIMITED,NA,APAC,GOVO,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-25,null,Vendor,1,2025-04-25,2025-04-23,null,NO,null,balakk|praveensubra|nvallepalli|ufrank|vahdat|tkurian|sundar,balakk,null,Yes,2025-04-25,6. Onboarded,3,3,1,,IN-BLR,IN-BLR-BCPL,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,3,3,3,1,2,1,3,3,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968822,YouTube,1556232,2025-04-16,2025-04-16,YT9,6,kandagatlab,India,Equipment and Access,2025-04-21,2025-04-01,2025-04-27,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,2025-04-25,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-26,Ganpati Group,Vendor,1,2025-04-27,2025-04-25,null,NO,null,cgallen|jaydeepmistry|veapen|vicheta|cwire|mecoe|nmohan|sundar,cgallen,null,Yes,2025-04-27,6. Onboarded,11,8,5,,IN-HYD,IN-HYD-FLX1,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,11,11,5,1,1,9,8,3,7,5,2,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971061,REWS,1557921,2025-04-22,2025-04-22,593,1,badge-1557921,null,Badge Only,2025-04-25,2025-04-01,null,ARAMARK HOLDINGS CORPORATION,ARAMARK HOLDINGS CORPORATION,Badge Only,NORTH AMERICA,null,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-25,null,null,NO,null,timray|ljruvalcaba|bridt|scottfoster|ruthporat|sundar,timray,null,null,2025-04-25,3. Pending Compliance,3,3,1,,US-MTV,US-MTV-L441,null,Vendor,No,FALSE,all_aboard,Saksham,null,3,3,3,null,null,null,3,3,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969877,Platforms + Ecosystems,1557390,2025-04-21,2025-04-21,7DR,2,hyungseung,South Korea,Equipment and Access,2025-04-22,2025-04-01,2025-04-24,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,NA,APAC,GOVO,null,null,2025-04-21,2025-05-06,2025-04-22,2025-04-21,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-24,2025-04-21,null,NO,null,kihoonseong|chuljin|adsule|kmustafa|gore|bjornkilburn|seangc|ssamat|ricko|sundar,kihoonseong,null,Yes,2025-04-24,6. Onboarded,3,3,2,,KR-SEO,KR-SEO-KDB,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,3,3,1,-1,4,1,3,1,1,2,0,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971577,T&S,1539708,2025-04-23,2025-04-23,6A6,3,marivictorres,Philippines,Equipment and Access,2025-04-24,2025-04-01,2025-04-27,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-28,null,Vendor,1,2025-04-27,2025-04-23,null,NO,null,senoricha|nassa|jlhart|ronaquino|kcourington|kwalker|sundar,senoricha,null,Yes,2025-04-27,6. Onboarded,4,3,2,,PH-QZT,PH-QZT-VNCC2,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,4,4,1,-1,5,1,3,1,1,2,0,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967879,gCS,1143973,2025-04-15,2025-04-15,0L2,7,rosanej,Brazil,Access Only,2025-04-17,2025-04-01,2025-04-24,TTEC HOLDINGS INC,"TELETECH HOLDINGS, INC.",NA,LATAM,VOVO,2022-06-13,2022-06-20,2025-04-17,2025-05-08,2025-04-24,2025-04-17,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-24,2025-04-17,null,NO,null,raissanovaes|jacobfeldman|cmorgan|meghany|johnsullivan|selin|philipps|sundar,raissanovaes,YES,Yes,2025-04-24,6. Onboarded,9,7,5,,BR-REMOTE,BR-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,9,9,2,2,5,2,7,2,2,5,0,5,1745910103306887,UA,Yes,No,No,No,No
G-CW-00966853,T&S,1554661,2025-04-14,2025-04-14,6A6,6,teddiea,Philippines,Equipment and Access,2025-04-16,2025-04-01,2025-04-22,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,2025-04-15,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-23,Ganpati Group,Vendor,1,2025-04-22,2025-04-15,null,NO,null,sumeetpd|toriblake|annathomp|kcourington|kwalker|sundar,sumeetpd,NO,Yes,2025-04-22,6. Onboarded,8,6,4,,PH-QZT,PH-QZT-VNCC2,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,8,8,2,-1,8,1,6,2,1,4,3,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967839,Cloud,1555757,2025-04-15,2025-04-15,1R0,3,ujjawalj,India,Access Only,2025-04-18,2025-04-01,2025-04-21,DELOITTE,DELOITTE TOUCHE TOHMATSU LIMITED,NA,APAC,VOVO,null,null,2025-04-20,2025-05-04,2025-04-20,2025-04-20,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-20,null,NO,null,rduvvuri|ivaturi|anasosman|francisdesouza|tkurian|sundar,rduvvuri,null,Yes,2025-04-21,6. Onboarded,6,4,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,6,6,3,1,1,5,4,3,4,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970245,Technical Infrastructure,1557639,2025-04-21,2025-04-21,3PL,1,alejandrahe,United States,Access Only,2025-04-23,2025-04-01,2025-04-24,SCHENKER,DEUTSCHE BAHN AG,NA,NORTH AMERICA,Special Use,null,null,2025-04-23,2025-05-07,2025-04-23,2025-04-22,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-23,null,NO,null,rmrodriguez|jtlobrien|tammyw|stewartbt|moniquepicou|btreynor|tkurian|sundar,rmrodriguez,null,Yes,2025-04-24,6. Onboarded,3,3,1,,US-AUS,US-AUS-PFG1A,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,2,1,1,2,3,2,2,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969875,REWS,1557876,2025-04-21,2025-04-21,6L3,1,badge-1557876,Poland,Badge Only,2025-04-22,2025-04-01,null,CBRE GROUP INC,"CBRE GROUP, INC",Badge Only,EMEA,GOVO,null,null,null,2025-05-12,2025-04-28,null,FALSE,null,null,Vendor,1,2025-04-22,null,null,NO,null,wioletta|acooling|fbyrne|giulia|scottfoster|ruthporat|sundar,wioletta,null,Yes,2025-04-22,6. Onboarded,1,1,1,,PL-GDN,PL-GDN-GRUN413,null,Vendor,No,FALSE,all_aboard,Saksham,1,1,1,1,null,null,null,1,1,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00966949,Corp Eng,1554608,2025-04-14,2025-04-14,687,8,arnabmajumdar,United States,Access Only,2025-04-16,2025-04-01,2025-04-24,DELOITTE,DELOITTE TOUCHE TOHMATSU LIMITED,NA,NORTH AMERICA,VOVO,null,null,2025-04-19,2025-05-03,2025-04-19,2025-04-19,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-24,2025-04-19,null,NO,null,parjain|richardmccoll|marcberson|jen|sundar,parjain,YES,Yes,2025-04-24,6. Onboarded,10,8,6,,US-REMOTE,US-REMOTE-NYC,null,Vendor,No,FALSE,all_aboard,Saksham,1,10,10,2,-1,6,5,8,2,5,6,3,3,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968291,YouTube,1556235,2025-04-16,2025-04-16,YT9,3,siaaditya,India,Access Only,2025-04-18,2025-04-01,2025-04-21,CONCENTRIX,CONCENTRIX CORPORATION,NA,APAC,GOVO,null,2025-04-20,2025-04-17,2025-05-05,2025-04-21,2025-04-17,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-17,null,NO,null,rranjana|manvig|veapen|vicheta|cwire|mecoe|nmohan|sundar,rranjana,null,Yes,2025-04-21,6. Onboarded,5,3,1,,IN-GUR,IN-GUR-SIGC,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,2,1,4,1,3,2,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969548,Waymo,1557060,2025-04-18,2025-04-18,SQA,1,vadditanuja,India,Equipment and Access,2025-04-21,2025-04-01,2025-04-21,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,COGNIZANT TECHNOLOGY SOLUTIONS CORPORATION,NA,APAC,VOVO,null,null,2025-04-18,2025-05-05,2025-04-21,2025-04-20,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-18,null,NO,null,vsmanasa|nikhilrv|adamneustein|eguttridge|saswat|tekedra|sundar,vsmanasa,null,Yes,2025-04-21,6. Onboarded,3,1,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,3,3,3,1,3,1,1,1,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970144,Technical Infrastructure,1557719,2025-04-21,2025-04-21,65H,1,paynedaniel,United States,Access Only,2025-04-23,2025-04-01,2025-04-24,GARDA WORLD SECURITY CORPORATION,GARDA WORLD SECURITY CORPORATION,NA,NORTH AMERICA,Special Use,null,null,2025-04-22,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-23,VRT,Vendor,1,2025-04-24,2025-04-22,null,NO,null,haski|chieber|danchapman|hviccione|obrienkevin|alexmj|btreynor|tkurian|sundar,haski,null,No,2025-04-24,6. Onboarded,3,3,1,,US-ATL,US-ATL-LCD1000,null,Vendor,No,FALSE,all_aboard,Saksham,null,3,3,2,1,1,1,3,2,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971531,T&S,1558900,2025-04-23,2025-04-23,7EX,1,muthukuril,India,Access Only,2025-04-24,2025-04-01,2025-04-25,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-25,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-25,null,Vendor,1,2025-04-25,2025-04-25,null,NO,null,anmolgarg|manishkagarwal|vchandra|jayakumars|kcourington|kwalker|sundar,anmolgarg,null,Yes,2025-04-25,6. Onboarded,2,2,1,,IN-HYD,IN-HYD-SAR3,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,1,1,0,2,2,1,2,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00972014,Technical Infrastructure,1559313,2025-04-23,2025-04-23,3PL,1,badge-1559313,United States,Badge Only,2025-04-25,2025-04-01,null,SCHENKER,DEUTSCHE BAHN AG,Badge Only,NORTH AMERICA,Special Use,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-25,null,null,NO,null,tchandak|sammons|davlopez|stewartbt|moniquepicou|btreynor|tkurian|sundar,tchandak,null,Yes,2025-04-25,6. Onboarded,2,2,1,,US-CMH,US-CMH-CLB1A,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,2,null,null,null,2,2,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969479,Cloud,1557270,2025-04-18,2025-04-18,1R0,1,abhijitdash,India,Equipment and Access,2025-04-21,2025-04-01,2025-04-22,INFOSYS,INFOSYS LIMITED,NA,APAC,VOVO,null,null,2025-04-21,2025-05-06,2025-04-22,2025-04-21,FALSE,2025-04-22,Ganpati Group,Vendor,1,2025-04-22,2025-04-21,null,NO,null,satheeshb|lauriane|kmrichardson|ivaturi|anasosman|francisdesouza|tkurian|sundar,satheeshb,null,Yes,2025-04-22,6. Onboarded,4,2,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,4,4,3,1,1,3,2,1,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971966,REWS,1559271,2025-04-23,2025-04-23,Q13,1,badge-1559271,India,Badge Only,2025-04-25,2025-04-01,null,COMPASS GROUP PLC,COMPASS GROUP PLC,Badge Only,APAC,GOGO,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-25,null,null,NO,null,anitapadman|malcolmo|pcullen|giulia|scottfoster|ruthporat|sundar,anitapadman,null,Yes,2025-04-25,6. Onboarded,2,2,1,,IN-BLR,IN-BLR-ANANTA,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,2,null,null,null,2,2,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00966527,gTech,1114647,2025-04-14,2025-04-14,17Y,8,aadityat,India,Equipment and Access,2025-04-17,2025-04-01,2025-04-25,VACO,"VACO, LLC",NA,APAC,GOVO,null,2025-04-19,2025-04-15,2025-05-09,2025-04-25,2025-04-24,FALSE,2025-04-24,null,Vendor,1,2025-04-25,2025-04-15,null,NO,null,mauroi|jigyasasaxena|wayneraven|suemorris|iloughran|sauquet|philipps|sundar,mauroi,null,Yes,2025-04-25,6. Onboarded,11,9,6,,IN-GUR,IN-GUR-TWC,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,11,11,3,1,9,1,9,3,1,6,5,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00956715,Marketing,1543405,2025-02-20,2025-03-24,351,24,murrellmarsh,Australia,Equipment and Access,2025-03-31,2025-03-01,2025-04-24,ADECCO GROUP AG,ADECCO AUSTRALIA PTY LTD,N,APAC,GOGO,null,null,2025-04-17,2025-05-08,2025-04-24,2025-04-24,FALSE,2025-04-24,Ganpati Group,Temp,1,2025-04-24,2025-04-17,null,NO,null,pmoig|hduval|joshuaspanier|mariegulin|lorraine|sundar,pmoig,NO,Yes,2025-04-24,6. Onboarded,63,23,18,,AU-SYD,AU-SYD-PIR,null,Payroll Temporary Staff Member,Yes,TRUE,all_aboard,Non-Saksham,1,63,63,39,1,7,56,23,5,40,18,18,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969032,YouTube,1556835,2025-04-17,2025-04-17,YT9,2,ksric,India,Access Only,2025-04-22,2025-04-01,2025-04-24,CONCENTRIX,CONCENTRIX CORPORATION,NA,APAC,GOVO,null,2025-04-24,2025-04-24,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-24,null,NO,null,jaydeepmistry|veapen|vicheta|cwire|mecoe|nmohan|sundar,jaydeepmistry,null,Yes,2025-04-24,6. Onboarded,7,5,2,,IN-BLR,IN-BLR-OPAL,null,Vendor,No,FALSE,all_aboard,Saksham,1,7,7,5,1,0,7,5,3,5,2,0,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969081,Cloud,1556713,2025-04-17,2025-04-17,1R0,1,lsaxena,India,Access Only,2025-04-21,2025-04-01,2025-04-22,DELOITTE,DELOITTE TOUCHE TOHMATSU LIMITED,NA,APAC,VOVO,null,null,2025-04-21,2025-05-05,2025-04-21,2025-04-21,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-22,2025-04-21,null,NO,null,kmuppavarapu|sseshadri|ivaturi|anasosman|francisdesouza|tkurian|sundar,kmuppavarapu,null,Yes,2025-04-22,6. Onboarded,5,3,1,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,4,1,0,4,3,2,2,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971958,REWS,1559511,2025-04-23,2025-04-23,Q13,1,badge-1559511,India,Badge Only,2025-04-25,2025-04-01,null,COMPASS GROUP PLC,COMPASS GROUP PLC,Badge Only,APAC,GOVO,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-25,null,null,NO,null,mcuthbertson|malcolmo|pcullen|giulia|scottfoster|ruthporat|sundar,mcuthbertson,null,Yes,2025-04-25,6. Onboarded,2,2,1,,IN-GUR,IN-GUR-SIGC,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,2,null,null,null,2,2,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968628,POps,,2025-04-16,2025-04-16,6J3,1,,null,Access Only,2025-04-21,2025-04-01,null,DELOITTE,DELOITTE TOUCHE TOHMATSU LIMITED,NA,APAC,null,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-21,null,TRANSFER-Starters list,NO,null,linakaz|karinak|andrewrodgers|vishalpathak|chartay|tomdewaele|fcicconi|sundar,linakaz,null,null,2025-04-21,3. Pending Compliance,5,3,1,,IN-HYD,IN-HYD-OMGA,null,Vendor,No,FALSE,all_aboard,Saksham,null,5,5,5,null,null,null,3,3,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00971532,T&S,1558901,2025-04-23,2025-04-23,7EX,1,bidakanne,India,Access Only,2025-04-25,2025-04-01,2025-04-25,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-23,2025-05-09,2025-04-25,2025-04-25,FALSE,2025-04-25,null,Vendor,1,2025-04-25,2025-04-23,null,NO,null,anmolgarg|manishkagarwal|vchandra|jayakumars|kcourington|kwalker|sundar,anmolgarg,null,Yes,2025-04-25,6. Onboarded,2,2,1,,IN-HYD,IN-HYD-SAR3,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,2,1,2,1,2,2,1,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970095,Cloud,603758,2025-04-21,2025-04-21,1R1,1,kurtrussel,Philippines,Equipment and Access,2025-04-24,2025-04-01,null,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,null,2025-05-09,2025-04-25,2025-04-25,FALSE,null,Ganpati Group,Vendor,1,2025-04-24,null,TRANSFER-Starters list,NO,null,romarmb|dashmore|kmrichardson|ivaturi|anasosman|francisdesouza|tkurian|sundar,romarmb,null,Yes,2025-04-24,6. Onboarded,3,3,1,,PH-MNL,PH-MNL-VSTAH,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,3,3,3,null,null,null,3,3,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969835,Geo,1428055,2025-04-21,2025-04-21,479,1,edulapuram,India,Access Only,2025-04-22,2025-04-01,2025-04-23,WIPRO LIMITED,WIPRO LIMITED,NA,APAC,GOVO,null,null,2025-04-22,2025-05-07,2025-04-23,2025-04-22,FALSE,2025-04-23,Ganpati Group,Vendor,1,2025-04-23,2025-04-22,null,NO,null,asameer|cpeay|harshanandi|ckoushik|paddyflynn|cwphillips|nicholas|sundar,asameer,null,Yes,2025-04-23,6. Onboarded,2,2,1,,IN-HYD,IN-HYD-SAR2,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,1,1,1,1,2,1,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970091,Technical Infrastructure,1557504,2025-04-21,2025-04-21,JWF,1,turnbow,United States,Equipment and Access,2025-04-22,2025-04-01,2025-04-23,SKYBOX CRITICAL OPERATIONS LLC,SKYBOX CRITICAL OPERATIONS LLC,NA,NORTH AMERICA,Special Use,null,null,2025-04-21,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-23,Ganpati Group,Vendor,1,2025-04-23,2025-04-21,null,NO,null,gasior|chantzlange|rbanks|dweston|alexmj|btreynor|tkurian|sundar,gasior,null,Yes,2025-04-23,6. Onboarded,2,2,1,,US-AUS,US-AUS-PFG1A,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,2,2,1,1,2,1,2,1,1,1,0,1,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969990,REWS,1336558,2025-04-21,2025-04-21,6L7,1,badge-1336558,India,Badge Only,2025-04-23,2025-04-01,null,JONES LANG LASALLE INC,JONES LANG LASALLE INCORPORATED,Badge Only,APAC,GOVO,null,null,null,null,null,null,FALSE,null,null,Vendor,1,2025-04-23,null,null,NO,null,ymantri|prateekseth|lavanyamk|giulia|scottfoster|ruthporat|sundar,ymantri,null,Yes,2025-04-23,6. Onboarded,2,2,1,,IN-HYD,IN-HYD-SAR3,null,Vendor,No,FALSE,all_aboard,Saksham,1,2,2,2,null,null,null,2,2,null,0,0,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00970003,gTech,1557463,2025-04-21,2025-04-21,17Y,2,erickhenderson,Colombia,Access Only,2025-04-22,2025-04-01,2025-04-24,CONCENTRIX,CONCENTRIX CORPORATION,NA,LATAM,VOVO,null,2025-04-24,2025-04-22,2025-05-08,2025-04-24,2025-04-24,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-22,null,NO,null,dunnsyn|kmcardle|wayneraven|suemorris|iloughran|sauquet|philipps|sundar,dunnsyn,null,Yes,2025-04-24,6. Onboarded,3,3,2,,CO-REMOTE,CO-REMOTE-GEN,null,Vendor,No,FALSE,all_aboard,Saksham,1,3,3,1,1,2,1,3,1,1,2,2,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967154,Finance,1554634,2025-04-14,2025-04-14,66T,7,bremerh,United States,Equipment and Access,2025-04-16,2025-04-01,2025-04-23,ERNST AND YOUNG LLP,ERNST & YOUNG,NA,NORTH AMERICA,GOVO,null,null,2025-04-15,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-23,Ganpati Group,Vendor,1,2025-04-23,2025-04-15,null,NO,null,jasperhwang|mpele|sheva|mdtran|boband|athuener|aashkenazi|sundar,jasperhwang,NO,Yes,2025-04-23,6. Onboarded,9,7,5,,US-SJC,US-SJC-EBKW122,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,9,9,2,1,8,1,7,2,1,5,5,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00967937,Waymo,1556109,2025-04-15,2025-04-15,78K,6,rawy,United States,Access Only,2025-04-18,2025-04-01,2025-04-24,TRANSDEV,TRANSDEV,NA,NORTH AMERICA,Special Use,null,null,2025-04-17,2025-05-08,2025-04-24,2025-04-24,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-17,null,NO,null,btodiah|cdredge|crmcnamara|tekedra|sundar,btodiah,null,Yes,2025-04-24,6. Onboarded,9,7,4,,US-SFO,US-SFO-TOLND201,null,Vendor,No,FALSE,all_aboard,Saksham,1,9,9,3,1,7,2,7,3,2,4,4,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968907,Technical Infrastructure,1556544,2025-04-17,2025-04-17,610,10,kstabler,United Kingdom,Equipment and Access,2025-04-18,2025-04-01,2025-04-28,CBRE GROUP INC,"CBRE GROUP, INC",NA,EMEA,VOVO,null,null,2025-04-25,2025-05-06,2025-04-22,2025-04-22,FALSE,2025-04-28,Ganpati Group,Vendor,1,2025-04-28,2025-04-25,null,NO,null,andreamcgrath|sheilahbain|merrimans|tgarvens|alexmj|btreynor|tkurian|sundar,andreamcgrath,null,Yes,2025-04-28,6. Onboarded,11,7,6,,UK-REMOTE,UK-REMOTE-GEN,null,Vendor,Yes,FALSE,all_aboard,Non-Saksham,1,11,11,1,1,3,8,7,1,6,6,2,4,1745910103306887,UA,Yes,No,No,No,No
G-CW-00969630,POps,1557137,2025-04-18,2025-04-18,534,1,scottashley,United States,Access Only,2025-04-22,2025-04-01,2025-04-23,"SEDGWICK CLAIMS MANAGEMENT SERVICES, INC.","SEDGWICK CLAIMS MANAGEMENT SERVICES, INC.",NA,NORTH AMERICA,VOVO,null,null,2025-04-22,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-23,Ganpati Group,Vendor,1,2025-04-23,2025-04-22,null,NO,null,melanee|lindsaygiorgi|amaddison|johncasey|traceyarnish|fcicconi|sundar,melanee,null,Yes,2025-04-23,6. Onboarded,5,3,1,,US-REMOTE,US-REMOTE-FL,null,Vendor,No,FALSE,all_aboard,Saksham,1,5,5,4,1,1,4,3,2,2,1,1,0,1745910103306887,UA,Yes,No,No,No,No
G-CW-00965408,POps,945747,2025-04-10,2025-04-10,570,11,dmaltumkar,India,Equipment and Access,2025-04-14,2025-04-01,2025-04-25,RANDSTAD NV,RANDSTAD HOLDING NV,NA,APAC,VOVO,2021-04-16,2021-04-26,2025-04-25,2025-05-07,2025-04-23,2025-04-23,FALSE,2025-04-25,Ganpati Group,Vendor,1,2025-04-25,2025-04-25,null,NO,null,aakritiarora|ncarmichael|andrewrodgers|vishalpathak|chartay|tomdewaele|fcicconi|sundar,aakritiarora,NO,Yes,2025-04-25,6. Onboarded,15,11,9,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,15,15,4,1,0,15,11,2,11,9,7,2,1745910103306887,UA,Yes,No,No,No,No
G-CW-00968253,POps,1129932,2025-04-16,2025-04-16,60S,7,amanjotkaur,India,Equipment and Access,2025-04-17,2025-04-01,2025-04-24,RANDSTAD NV,RANDSTAD HOLDING NV,NA,APAC,VOVO,null,2025-04-19,2025-04-24,2025-05-08,2025-04-24,2025-04-17,FALSE,2025-04-24,Ganpati Group,Vendor,1,2025-04-24,2025-04-24,null,NO,null,dskiera|dainv|rajgrover|vishalpathak|chartay|tomdewaele|fcicconi|sundar,dskiera,null,Yes,2025-04-24,6. Onboarded,8,6,5,,IN-REMOTE,IN-REMOTE-GEN,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,8,8,1,1,0,8,6,1,6,5,0,5,1745910103306887,UA,Yes,No,No,No,No
G-CW-00965962,YouTube,1553730,2025-04-11,2025-04-11,YT9,6,tiruveedhular,India,Equipment and Access,2025-04-15,2025-04-01,2025-04-21,ACCENTURE PLC,ACCENTURE PLC,NA,APAC,GOVO,null,null,2025-04-15,2025-04-30,2025-04-16,2025-04-15,FALSE,2025-04-21,Ganpati Group,Vendor,1,2025-04-21,2025-04-15,null,NO,null,varniks|annapurna|jaydeepmistry|veapen|vicheta|cwire|mecoe|nmohan|sundar,varniks,NO,Yes,2025-04-21,6. Onboarded,10,6,4,,IN-HYD,IN-HYD-SAR3,null,Vendor,Yes,TRUE,all_aboard,Saksham,1,10,10,4,1,6,4,6,2,2,4,0,4,1745910103306887,UA,Yes,No,No,No,No
